Date,Open,High,Low,Close,Volume,Turnover,Unadjusted Close,Dividend,Constituent_S&P 500,Constituent_S&P MidCap 400,Constituent_S&P SmallCap 600
2004-04-28,12.065817,12.15631,12.065817,12.15631,127633.3,1551550.0,20.15,0.0,0,0,0
2004-04-29,12.095982,12.102015,12.065817,12.065817,25195.145,304000.0,20.0,0.0,0,0,0
2004-04-30,12.07185,12.07185,12.065817,12.07185,8287.876,100050.0,20.01,0.0,0,0,0
2004-05-03,12.065817,12.07185,12.065817,12.065817,9613.937,116000.0,20.0,0.0,0,0,0
2004-05-04,12.07185,12.07185,12.065817,12.065817,32488.475,392000.0,20.0,0.0,0,0,0
2004-05-05,12.065817,12.07185,12.065817,12.065817,21879.994,264000.0,20.0,0.0,0,0,0
2004-05-06,12.065817,12.065817,12.065817,12.065817,10939.997,132000.0,20.0,0.0,0,0,0
2004-05-07,12.065817,12.065817,12.065817,12.065817,22045.752,266000.0,20.0,0.0,0,0,0
2004-05-10,12.065817,12.07185,12.065817,12.065817,61164.527,738000.0,20.0,0.0,0,0,0
2004-05-11,12.065817,12.065817,12.065817,12.065817,49561.5,598000.0,20.0,0.0,0,0,0
2004-05-12,12.035653,12.059784,12.035653,12.035653,135921.17,1635900.1,19.95,0.0,0,0,0
2004-05-13,12.005487,12.01152,12.005487,12.01152,44920.29,539561.0,19.91,0.0,0,0,0
2004-05-14,12.005487,12.01152,11.613349,11.752106,52379.38,615568.0,19.48,0.0,0,0,0
2004-05-17,11.752106,11.752106,10.316274,10.346438,90835.125,939820.0,17.15,0.0,0,0,0
2004-05-18,10.406767,10.798906,10.286109,10.346438,24863.629,257250.0,17.15,0.0,0,0,0
2004-05-19,10.376603,10.527426,10.286109,10.376603,15415.45,159960.0,17.2,0.0,0,0,0
2004-05-20,10.346438,10.376603,10.2257805,10.286109,7790.6035,80135.0,17.05,0.0,0,0,0
2004-05-21,10.316274,10.316274,9.984463,10.135286,23537.568,238560.0,16.8,0.0,0,0,0
2004-05-24,10.135286,10.497261,10.135286,10.346438,36466.656,377300.0,17.15,0.0,0,0,0
2004-05-25,10.316274,10.467096,10.195615,10.219748,33151.504,338800.0,16.94,0.0,0,0,0
2004-05-26,10.280077,10.436932,10.255944,10.346438,18399.086,190365.0,17.15,0.0,0,0,0
2004-05-27,10.346438,10.436932,10.255944,10.376603,19393.63,201240.0,17.2,0.0,0,0,0
2004-05-28,10.436932,10.497261,10.2257805,10.376603,22045.752,228760.0,17.2,0.0,0,0,0
