Date,Open,High,Low,Close,Volume,Turnover,Unadjusted Close,Dividend,Constituent_S&P 500,Constituent_S&P MidCap 400,Constituent_S&P SmallCap 600
2010-02-11,39260.016,39274.695,39260.016,39274.695,0.40876192,16051.0,80.27,0.0,0,0,0
2010-02-12,38849.023,38849.023,38849.023,38849.023,0.61314285,23820.0,79.4,0.0,0,0,0
2010-02-16,35267.477,35267.477,34924.977,34924.977,0.81752384,28627.0,71.38,0.0,0,0,0
2010-02-17,34528.656,34758.62,34200.84,34450.375,17.372381,597655.0,70.41,0.0,0,0,0
2010-02-18,33907.27,34132.34,33657.734,33657.734,8.37962,284824.0,68.79,0.0,0,0,0
2010-02-19,33603.914,33887.7,32928.707,33095.06,19.416191,647048.0,67.64,0.0,0,0,0
2010-02-22,32649.814,33310.344,32610.672,32884.668,19.416191,640802.0,67.21,0.0,0,0,0
2010-02-23,33241.848,34445.48,33124.414,34445.48,47.41638,1611045.0,70.4,0.0,0,0,0
2010-02-24,34068.73,34210.625,33261.418,33378.844,58.04419,1949520.0,68.22,0.0,0,0,0
2010-02-25,34690.12,35066.867,33178.24,33261.418,47.41638,1610416.0,67.98,0.0,0,0,0
2010-02-26,33183.13,33951.305,33075.49,33266.31,73.372765,2454346.0,67.99,0.0,0,0,0
2010-03-01,32869.992,32869.992,31539.143,31539.143,38.21924,1225289.0,64.46,0.0,0,0,0
2010-03-02,31128.145,31201.537,30506.756,30800.326,22.686287,699412.0,62.95,0.0,0,0,0
2010-03-03,30462.72,30722.041,29934.297,30506.756,59.066097,1790502.0,62.35,0.0,0,0,0
2010-03-04,30276.795,30673.111,30076.188,30399.115,7.766476,236333.0,62.13,0.0,0,0,0
2010-03-05,29904.94,29997.904,29073.158,29117.193,11.0365715,325024.0,59.51,0.0,0,0,0
2010-03-08,29107.41,29107.41,28799.162,28931.268,24.730095,715332.0,59.13,0.0,0,0,0
2010-03-09,29180.8,29180.8,28427.305,28848.088,11.0365715,318487.0,58.96,0.0,0,0,0
2010-03-10,28848.088,28857.875,28197.344,28197.344,9.810286,279366.0,57.63,0.0,0,0,0
2010-03-11,28539.842,28627.912,27742.31,27771.668,21.051239,591960.0,56.76,0.0,0,0,0
2010-03-12,27585.74,28006.523,27585.74,27610.205,9.401524,261412.0,56.43,0.0,0,0,0
2010-03-15,27610.205,28295.201,27600.418,28011.416,13.693524,382767.0,57.25,0.0,0,0,0
2010-03-16,27404.705,27453.635,26842.031,26842.031,39.241142,1070390.0,54.86,0.0,0,0,0
2010-03-17,26504.426,26504.426,25961.324,26254.893,9.401524,246782.0,53.66,0.0,0,0,0
2010-03-18,26220.643,26631.64,26078.75,26587.605,11.4453335,301445.0,54.34,0.0,0,0,0
2010-03-19,26362.535,27448.74,26342.963,27429.17,25.95638,706991.0,56.06,0.0,0,0,0
2010-03-22,27947.809,27947.809,26382.105,26484.855,43.328762,1160793.0,54.13,0.0,0,0,0
2010-03-23,26406.57,26719.71,25785.182,25799.86,6.9489527,182675.0,52.73,0.0,0,0,0
2010-03-24,26054.287,26455.498,26024.93,26455.498,28.204573,741130.0,54.07,0.0,0,0,0
2010-03-25,25868.36,27027.959,25770.502,26988.816,13.897905,364363.0,55.16,0.0,0,0,0
2010-03-26,26626.746,27419.385,26494.64,27076.887,37.606094,1014828.0,55.34,0.0,0,0,0
2010-03-29,26724.604,26797.996,26465.283,26465.283,15.12419,402094.0,54.09,0.0,0,0,0
2010-03-30,26328.285,26646.318,26059.178,26342.963,5.5182858,145501.0,53.84,0.0,0,0,0
2010-03-31,26563.14,26832.246,26098.322,26832.246,15.737333,414340.0,54.84,0.0,0,0,0
