Date,Open,High,Low,Close,Volume,Turnover,Unadjusted Close,Dividend,Constituent_S&P 500,Constituent_S&P MidCap 400,Constituent_S&P SmallCap 600
2006-03-07,30.677565,30.677565,30.539196,30.563614,66589.31,2034429.0,37.55,0.0,0,0,0
2006-03-08,30.384548,30.384548,30.384548,30.384548,122.858505,3733.0002,37.33,0.0,0,0,0
2006-03-09,30.368269,30.368269,30.368269,30.368269,122.858505,3731.0002,37.31,0.0,0,0,0
2006-03-10,30.701986,30.701986,30.563614,30.563614,67572.18,2073747.0,37.55,0.0,0,0,0
2006-03-13,31.011282,31.011282,30.856634,30.881052,12654.426,390680.0,37.94,0.0,0,0,0
2006-03-15,31.231049,31.231049,31.231049,31.231049,1228.5851,38370.0,38.37,0.0,0,0,0
2006-03-16,31.475231,31.556627,31.434534,31.434534,1474.3021,46409.0,38.62,0.0,0,0,0
2006-03-17,31.49151,31.49151,31.353142,31.353142,4668.623,146393.0,38.52,0.0,0,0,0
2006-03-20,31.605465,31.605465,31.605465,31.605465,122.858505,3883.0002,38.83,0.0,0,0,0
2006-03-21,31.442675,31.556627,31.442675,31.556627,245.71701,7740.0,38.77,0.0,0,0,0
2006-03-22,31.40198,31.719416,31.40198,31.719416,1842.8776,57954.0,38.97,0.0,0,0,0
2006-03-24,31.906624,31.97988,31.882202,31.97988,4054.3308,129392.0,39.29,0.0,0,0,0
2006-03-27,32.004295,32.004295,31.93104,31.93104,1842.8776,58912.0,39.23,0.0,0,0,0
2006-03-29,32.11011,32.305454,32.11011,32.305454,982.86804,31632.0,39.69,0.0,0,0,0
2006-03-30,32.49266,32.49266,32.329876,32.329876,737.15106,23925.0,39.72,0.0,0,0,0
2006-03-31,32.289177,32.289177,32.289177,32.289177,368.57553,11900.999,39.67,0.0,0,0,0
2006-04-03,32.354294,32.517082,32.248478,32.248478,57129.207,1856591.0,39.62,0.0,0,0,0
2006-04-04,32.2729,32.40313,32.2729,32.40313,3440.038,111259.0,39.81,0.0,0,0,0
2006-04-05,32.24034,32.24034,32.24034,32.24034,245.71701,7922.0,39.61,0.0,0,0,0
2006-04-07,32.134525,32.134525,32.134525,32.134525,982.86804,31584.0,39.48,0.0,0,0,0
2006-04-10,32.150806,32.150806,31.849648,31.849648,368.57553,11813.0,39.13,0.0,0,0,0
2006-04-11,32.077553,32.077553,31.53221,31.53221,1842.8776,58618.0,38.74,0.0,0,0,0
2006-04-12,31.613604,31.662441,31.605465,31.662441,982.86804,31085.0,38.9,0.0,0,0,0
2006-04-13,31.890345,31.890345,31.703136,31.703136,1105.7266,35107.0,38.95,0.0,0,0,0
2006-04-17,31.792671,31.792671,31.646162,31.662441,860.0095,27258.0,38.9,0.0,0,0,0
2006-04-19,32.460106,32.614754,32.451965,32.614754,4545.7646,147904.0,40.07,0.0,0,0,0
2006-04-20,32.614754,32.712425,32.39499,32.606617,1597.1605,52117.0,40.06,0.0,0,0,0
2006-04-21,32.785683,32.785683,32.565918,32.565918,860.0095,28084.0,40.01,0.0,0,0,0
2006-04-24,32.54964,32.54964,32.378708,32.378708,1351.4436,43800.0,39.78,0.0,0,0,0
2006-04-25,32.346153,32.346153,32.346153,32.346153,122.858505,3974.0002,39.74,0.0,0,0,0
2006-04-26,32.598476,32.598476,32.435684,32.435684,1597.1605,51965.0,39.85,0.0,0,0,0
2006-04-27,32.183365,32.435684,31.988016,32.24034,1351.4436,43473.0,39.61,0.0,0,0,0
2006-04-28,32.557777,32.622894,32.427547,32.427547,982.86804,31932.0,39.84,0.0,0,0,0
2006-05-01,32.50894,32.598476,32.354294,32.354294,1720.019,55832.0,39.75,0.0,0,0,0
2006-05-02,32.354294,32.631035,32.305454,32.622894,2457.1702,79673.0,40.08,0.0,0,0,0
2006-05-04,32.761265,32.761265,32.761265,32.761265,122.858505,4025.0,40.25,0.0,0,0,0
2006-05-05,33.046143,33.233353,33.046143,33.184517,4545.7646,150738.0,40.77,0.0,0,0,0
2006-05-08,33.12754,33.135677,33.094982,33.135677,982.86804,32548.0,40.71,0.0,0,0,0
2006-05-10,33.10312,33.10312,32.7694,32.777542,614.29254,20174.0,40.27,0.0,0,0,0
2006-05-11,32.158943,32.158943,31.94732,31.94732,491.43402,15746.0,39.25,0.0,0,0,0
2006-05-12,31.572906,31.572906,31.247328,31.247328,32434.646,1015473.0,38.39,0.0,0,0,0
2006-05-15,31.108957,31.108957,31.011282,31.011282,25308.852,787261.0,38.1,0.0,0,0,0
