Date,Open,High,Low,Close,Volume,Turnover,Unadjusted Close,Dividend,Constituent_S&P 500,Constituent_S&P MidCap 400,Constituent_S&P SmallCap 600
2007-05-04,25.698608,25.734636,25.549347,25.55964,7965.918,204211.0,49.66,0.0,0,0,0
2007-05-07,25.605963,25.605963,25.585375,25.585375,6411.5923,164075.0,49.71,0.0,0,0,0
2007-05-08,25.513319,25.513319,25.415527,25.425821,9714.534,247160.0,49.4,0.0,0,0,0
2007-05-09,25.72949,25.72949,25.636845,25.636845,7771.6274,199580.0,49.81,0.0,0,0,0
2007-05-10,25.605963,25.652285,25.364058,25.364058,19429.068,496030.0,49.28,0.0,0,0,0
2007-05-11,25.503023,25.688314,25.503023,25.688314,4080.1042,104440.0,49.91,0.0,0,0,0
2007-05-14,25.74493,25.750076,25.57508,25.57508,11657.44,299260.0,49.69,0.0,0,0,0
2007-05-15,25.672874,25.672874,25.147886,25.147886,12240.3125,310421.0,48.86,0.0,0,0,0
2007-05-16,24.83907,24.83907,24.83907,24.83907,1748.6161,43434.0,48.26,0.0,0,0,0
2007-05-17,24.571432,24.576578,24.447905,24.50452,12240.3125,300349.0,47.61,0.0,0,0,0
2007-05-18,24.252321,24.252321,24.025856,24.180264,8160.2085,196966.0,46.98,0.0,0,0,0
2007-05-21,24.175117,24.427317,24.175117,24.314085,46629.76,1128900.0,47.24,0.0,0,0,0
2007-05-22,24.463345,24.70525,24.463345,24.617754,9714.534,238600.0,47.83,0.0,0,0,0
2007-05-23,24.792747,24.792747,24.386143,24.386143,33029.414,815095.0,47.38,0.0,0,0,0
2007-05-24,24.07218,24.07218,23.938358,23.938358,8160.2085,195895.0,46.51,0.0,0,0,0
2007-05-25,24.386143,24.386143,24.031002,24.031002,39829.59,963795.0,46.69,0.0,0,0,0
2007-05-29,24.777308,24.777308,24.777308,24.777308,971.4534,24070.0,48.14,0.0,0,0,0
2007-05-30,25.662579,25.662579,25.662579,25.662579,388.58136,9972.0,49.86,0.0,0,0,0
2007-06-05,25.456701,25.456701,25.456701,25.456701,388.58136,9892.0,49.46,0.0,0,0,0
2007-06-06,25.111858,25.111858,25.111858,25.111858,194.29068,4879.0,48.79,0.0,0,0,0
2007-06-11,24.185411,24.185411,24.185411,24.185411,194.29068,4699.0,46.99,0.0,0,0,0
2007-06-13,24.303791,24.303791,24.303791,24.303791,194.29068,4722.0,47.22,0.0,0,0,0
2007-06-14,24.025856,24.025856,24.025856,24.025856,194.29068,4668.0,46.68,0.0,0,0,0
2007-06-15,24.380993,24.380993,24.380993,24.380993,194.29068,4737.0,47.37,0.0,0,0,0
2007-06-21,23.161173,23.372196,23.161173,23.372196,777.1627,18083.0,45.41,0.0,0,0,0
2007-06-22,23.192055,23.310434,23.192055,23.310434,971.4534,22599.0,45.29,0.0,0,0,0
2007-06-25,23.073675,23.073675,22.821476,22.836916,26423.533,604199.0,44.37,0.0,0,0,0
2007-06-26,22.883238,22.883238,22.883238,22.883238,194.29068,4446.0,44.46,0.0,0,0,0
2007-06-27,23.36705,23.36705,23.2847,23.2847,777.1627,18132.0,45.24,0.0,0,0,0
2007-06-28,23.392784,23.392784,23.392784,23.392784,194.29068,4545.0,45.45,0.0,0,0,0
2007-06-29,23.316116,23.316116,23.062286,23.103727,1158.2546,26854.0,44.6,0.0,0,0,0
2007-07-02,23.62693,23.683912,23.62693,23.683912,386.08487,9133.0,45.72,0.0,0,0,0
2007-07-03,23.761614,23.761614,23.65283,23.66319,2702.5942,64002.0,45.68,0.0,0,0,0
2007-07-05,24.233013,24.233013,24.12423,24.12423,1351.2971,32704.0,46.57,0.0,0,0,0
2007-07-06,23.93774,24.077606,23.93774,24.077606,386.08487,9269.0,46.48,0.0,0,0,0
2007-07-09,23.994724,23.994724,23.994724,23.994724,386.08487,9264.0,46.32,0.0,0,0,0
2007-07-10,23.487064,23.523325,23.487064,23.512964,3088.679,72636.0,45.39,0.0,0,0,0
2007-07-11,23.202152,23.212513,23.202152,23.212513,1158.2546,26880.0,44.81,0.0,0,0,0
2007-07-12,23.38864,23.38864,23.38864,23.38864,193.04243,4515.0,45.15,0.0,0,0,0
2007-07-13,23.621748,23.906662,23.621748,23.906662,3860.8489,91316.0,46.15,0.0,0,0,0
2007-07-17,23.813417,23.813417,23.564768,23.564768,579.1273,13743.0,45.49,0.0,0,0,0
2007-07-18,23.321297,23.321297,23.310936,23.310936,579.1273,13502.0,45.0,0.0,0,0,0
2007-07-19,23.673552,23.683912,23.673552,23.673552,1737.382,41135.0,45.7,0.0,0,0,0
