Date,Open,High,Low,Close
1999-01-04,1.1742,1.1888,1.1742,1.1825
1999-01-05,1.1827,1.1831,1.1754,1.1774
1999-01-06,1.1775,1.1785,1.1568,1.1622
1999-01-07,1.1618,1.173,1.1615,1.1706
1999-01-08,1.1703,1.1718,1.1539,1.1577
1999-01-11,1.1602,1.1608,1.1491,1.1498
1999-01-12,1.1498,1.1568,1.144,1.1564
1999-01-13,1.1562,1.1787,1.1557,1.1663
1999-01-14,1.1668,1.1725,1.1615,1.17
1999-01-15,1.1699,1.1747,1.1553,1.1553
1999-01-18,1.1573,1.1618,1.1561,1.16
1999-01-19,1.161,1.164,1.1565,1.1605
1999-01-20,1.1605,1.1612,1.154,1.1557
1999-01-21,1.1563,1.1615,1.1545,1.1591
1999-01-22,1.1593,1.1625,1.1562,1.1585
1999-01-25,1.1585,1.1609,1.1549,1.1549
1999-01-26,1.1551,1.1588,1.1551,1.156
1999-01-27,1.1561,1.1561,1.1411,1.1423
1999-01-28,1.1441,1.1468,1.1383,1.1412
1999-01-29,1.1413,1.143,1.1343,1.1357
1999-02-01,1.1371,1.1395,1.1294,1.1298
1999-02-02,1.1297,1.1365,1.129,1.1339
1999-02-03,1.134,1.1361,1.13,1.13
1999-02-04,1.1303,1.1338,1.1254,1.1328
1999-02-05,1.1333,1.1368,1.1255,1.1259
1999-02-08,1.1256,1.1333,1.122,1.1324
1999-02-09,1.1322,1.1343,1.1284,1.1303
1999-02-10,1.1303,1.1358,1.1274,1.1326
1999-02-11,1.133,1.1333,1.1233,1.1233
1999-02-12,1.1223,1.1292,1.1218,1.1275
1999-02-15,1.1284,1.1297,1.1223,1.1223
1999-02-16,1.122,1.1238,1.1162,1.1205
1999-02-17,1.1203,1.1265,1.1203,1.1245
1999-02-18,1.1243,1.1276,1.1188,1.12
1999-02-19,1.1195,1.1209,1.1058,1.1076
1999-02-22,1.107,1.107,1.097,1.103
1999-02-23,1.103,1.107,1.094,1.101
1999-02-24,1.101,1.105,1.093,1.1
1999-02-25,1.1,1.107,1.099,1.104
1999-02-26,1.1032,1.1043,1.0958,1.1026
1999-03-01,1.1024,1.1034,1.0885,1.0885
1999-03-02,1.089,1.0937,1.0862,1.0933
1999-03-03,1.0932,1.0942,1.0884,1.0889
1999-03-04,1.0881,1.0881,1.0793,1.0807
1999-03-05,1.0803,1.0862,1.0788,1.0825
1999-03-08,1.083,1.0923,1.0805,1.0883
1999-03-09,1.0882,1.0913,1.0861,1.0885
1999-03-10,1.0883,1.0975,1.0881,1.0946
1999-03-11,1.0943,1.1048,1.0802,1.103
1999-03-12,1.1031,1.1043,1.0896,1.0907
1999-03-15,1.0908,1.0958,1.089,1.0933
1999-03-16,1.0933,1.1005,1.0816,1.0996
1999-03-17,1.0993,1.1039,1.0941,1.0994
1999-03-18,1.0996,1.1065,1.0966,1.0966
1999-03-19,1.0971,1.0997,1.088,1.0893
1999-03-22,1.0893,1.0915,1.0855,1.0911
1999-03-23,1.0913,1.0925,1.0866,1.0911
1999-03-24,1.0916,1.096,1.0883,1.0888
1999-03-25,1.0884,1.0906,1.0829,1.0841
1999-03-26,1.0832,1.0866,1.0717,1.0765
1999-03-29,1.0765,1.0788,1.0685,1.073
1999-03-30,1.073,1.0777,1.07,1.0713
1999-03-31,1.072,1.0823,1.0693,1.0766
1999-04-01,1.0773,1.0823,1.0728,1.078
1999-04-05,1.0782,1.0793,1.071,1.0713
1999-04-06,1.0701,1.0851,1.0701,1.0835
1999-04-07,1.084,1.0845,1.0768,1.0773
1999-04-08,1.0775,1.0881,1.0728,1.0743
1999-04-09,1.074,1.0811,1.0732,1.0791
1999-04-12,1.0798,1.0878,1.0798,1.0813
1999-04-13,1.082,1.0829,1.0748,1.0769
1999-04-14,1.0771,1.0816,1.0767,1.08
1999-04-15,1.0794,1.0815,1.0695,1.0703
1999-04-16,1.0703,1.0715,1.0633,1.07
1999-04-19,1.0704,1.0704,1.0595,1.0658
1999-04-20,1.066,1.0685,1.0615,1.0631
1999-04-21,1.063,1.0633,1.058,1.061
1999-04-22,1.0606,1.0655,1.0565,1.0642
1999-04-23,1.0613,1.0683,1.06,1.0613
1999-04-26,1.0607,1.0626,1.058,1.0585
1999-04-27,1.0584,1.0666,1.0584,1.0664
1999-04-28,1.0669,1.0695,1.0607,1.0633
1999-04-29,1.0635,1.0638,1.0578,1.0587
1999-04-30,1.0598,1.0631,1.055,1.058
1999-05-03,1.059,1.0601,1.0554,1.0571
1999-05-04,1.0563,1.0633,1.0563,1.0623
1999-05-05,1.0624,1.0766,1.0621,1.0755
1999-05-06,1.076,1.0824,1.0742,1.0799
1999-05-07,1.0797,1.0812,1.0743,1.0756
1999-05-10,1.0761,1.0827,1.071,1.0785
1999-05-11,1.0788,1.08,1.0707,1.0714
1999-05-12,1.0714,1.073,1.0641,1.065
1999-05-13,1.0654,1.0669,1.0606,1.0661
1999-05-14,1.0665,1.0741,1.0642,1.0661
1999-05-17,1.0654,1.0686,1.0646,1.0669
1999-05-18,1.0669,1.0708,1.0661,1.0672
1999-05-19,1.0675,1.0687,1.0624,1.0661
1999-05-20,1.0654,1.0705,1.0617,1.0623
1999-05-21,1.0623,1.063,1.0548,1.0575
1999-05-24,1.0582,1.0605,1.0552,1.0594
1999-05-25,1.0594,1.0645,1.0564,1.0603
1999-05-26,1.061,1.0625,1.044,1.044
1999-05-27,1.0456,1.0487,1.0411,1.0432
1999-05-28,1.0435,1.0507,1.0403,1.041
1999-05-31,1.0404,1.0482,1.0404,1.0413
1999-06-01,1.0423,1.0473,1.0418,1.0452
1999-06-02,1.0448,1.0465,1.0328,1.0355
1999-06-03,1.0355,1.0414,1.0308,1.0324
1999-06-04,1.0328,1.0377,1.0285,1.0372
1999-06-07,1.0371,1.0371,1.0273,1.0288
1999-06-08,1.0289,1.0463,1.0266,1.046
1999-06-09,1.046,1.0486,1.0428,1.047
1999-06-10,1.0472,1.0521,1.0439,1.0479
1999-06-11,1.0485,1.0557,1.0472,1.0535
1999-06-14,1.0536,1.0536,1.0411,1.0421
1999-06-15,1.042,1.0436,1.0383,1.0426
1999-06-16,1.0424,1.0438,1.0292,1.0298
1999-06-17,1.0303,1.0356,1.0293,1.0335
1999-06-18,1.0337,1.0421,1.0296,1.0388
1999-06-21,1.0399,1.0416,1.0311,1.0348
1999-06-22,1.0348,1.0355,1.0295,1.0323
1999-06-23,1.0322,1.0348,1.0275,1.033
1999-06-24,1.033,1.0423,1.0309,1.0421
1999-06-25,1.041,1.0477,1.04,1.043
1999-06-28,1.0433,1.0437,1.0345,1.0349
1999-06-29,1.0349,1.0368,1.0318,1.0328
1999-06-30,1.0328,1.0357,1.0293,1.0338
1999-07-01,1.0342,1.0389,1.0208,1.0233
1999-07-02,1.0233,1.0255,1.0213,1.0255
1999-07-05,1.0237,1.0256,1.0215,1.0215
1999-07-06,1.022,1.0258,1.0188,1.0236
1999-07-07,1.0235,1.0269,1.0201,1.0215
1999-07-08,1.022,1.0225,1.0151,1.0217
1999-07-09,1.0215,1.0242,1.0165,1.0176
1999-07-12,1.0176,1.0198,1.0115,1.0145
1999-07-13,1.0148,1.0208,1.0112,1.0165
1999-07-14,1.0163,1.0223,1.0129,1.0204
1999-07-15,1.0202,1.0251,1.0187,1.0191
1999-07-16,1.019,1.023,1.0187,1.0196
1999-07-19,1.0211,1.032,1.0125,1.0295
1999-07-20,1.03,1.0435,1.0284,1.0408
1999-07-21,1.041,1.0546,1.0397,1.0537
1999-07-22,1.0526,1.0567,1.0478,1.0514
1999-07-23,1.0513,1.0544,1.0459,1.0495
1999-07-26,1.0522,1.072,1.0515,1.065
1999-07-27,1.065,1.0701,1.0611,1.0621
1999-07-28,1.0618,1.0687,1.0593,1.0665
1999-07-29,1.0664,1.0739,1.0654,1.0724
1999-07-30,1.0727,1.0743,1.068,1.0697
1999-08-02,1.07,1.0706,1.063,1.0693
1999-08-03,1.0698,1.07,1.0632,1.0682
1999-08-04,1.068,1.0793,1.0673,1.0772
1999-08-05,1.0774,1.0825,1.0748,1.0754
1999-08-06,1.0754,1.079,1.0726,1.0745
1999-08-09,1.0738,1.074,1.0683,1.0715
1999-08-10,1.0714,1.0764,1.0702,1.0707
1999-08-11,1.0703,1.0725,1.0645,1.0652
1999-08-12,1.0655,1.0672,1.0626,1.0668
1999-08-13,1.0669,1.0696,1.0563,1.0568
1999-08-16,1.057,1.0599,1.055,1.058
1999-08-17,1.0575,1.0583,1.0493,1.0512
1999-08-18,1.0516,1.0559,1.0502,1.0519
1999-08-19,1.0523,1.0644,1.0465,1.0638
1999-08-20,1.064,1.0689,1.063,1.0665
1999-08-23,1.0669,1.0676,1.0472,1.0493
1999-08-24,1.0493,1.0546,1.0416,1.0531
1999-08-25,1.0533,1.0549,1.041,1.0416
1999-08-26,1.0414,1.0471,1.0414,1.0435
1999-08-27,1.0436,1.0485,1.0431,1.0457
1999-08-30,1.0459,1.0493,1.0438,1.0466
1999-08-31,1.0465,1.0605,1.0465,1.0573
1999-09-01,1.0573,1.0638,1.056,1.0586
1999-09-02,1.0582,1.0727,1.0558,1.0679
1999-09-03,1.0681,1.0719,1.0592,1.0613
1999-09-06,1.0611,1.0619,1.0574,1.0583
1999-09-07,1.0585,1.0599,1.0517,1.0586
1999-09-08,1.0588,1.0643,1.0569,1.0592
1999-09-09,1.0598,1.0634,1.0528,1.0541
1999-09-10,1.0542,1.0546,1.0355,1.0363
1999-09-13,1.0366,1.0421,1.0304,1.0417
1999-09-14,1.0417,1.0438,1.032,1.0352
1999-09-15,1.0352,1.0421,1.029,1.0392
1999-09-16,1.0399,1.0468,1.0356,1.0378
1999-09-17,1.037,1.0417,1.0366,1.0408
1999-09-20,1.0409,1.0449,1.0352,1.0352
1999-09-21,1.0353,1.0497,1.0352,1.0488
1999-09-22,1.0489,1.0537,1.041,1.0436
1999-09-23,1.0442,1.0485,1.04,1.0485
1999-09-24,1.0495,1.0539,1.0426,1.0442
1999-09-27,1.0443,1.0475,1.04,1.0469
1999-09-28,1.0467,1.0564,1.0447,1.053
1999-09-29,1.0529,1.0654,1.052,1.0644
1999-09-30,1.0641,1.0695,1.0615,1.0695
1999-10-01,1.0689,1.0762,1.0667,1.0724
1999-10-04,1.0725,1.0771,1.0694,1.0737
1999-10-05,1.0734,1.0755,1.067,1.0734
1999-10-06,1.0734,1.0776,1.0686,1.0689
1999-10-07,1.0684,1.0745,1.0674,1.0714
1999-10-08,1.0711,1.0718,1.0605,1.063
1999-10-11,1.0615,1.0653,1.0613,1.0643
1999-10-12,1.0642,1.0767,1.0634,1.0759
1999-10-13,1.076,1.0805,1.0739,1.0802
1999-10-14,1.0804,1.0818,1.0754,1.0785
1999-10-15,1.0775,1.0909,1.0769,1.0887
1999-10-18,1.0897,1.09,1.0829,1.083
1999-10-19,1.0824,1.085,1.0781,1.0832
1999-10-20,1.083,1.0844,1.0734,1.0739
1999-10-21,1.0747,1.083,1.0747,1.0806
1999-10-22,1.0804,1.0811,1.0656,1.0684
1999-10-25,1.0687,1.0703,1.0642,1.0667
1999-10-26,1.067,1.0694,1.0566,1.0587
1999-10-27,1.059,1.0638,1.0491,1.0505
1999-10-28,1.0506,1.0543,1.0476,1.0512
1999-10-29,1.0513,1.0556,1.0437,1.0541
1999-11-01,1.0546,1.0591,1.0487,1.0503
1999-11-02,1.0506,1.0555,1.0488,1.0518
1999-11-03,1.0518,1.0531,1.0461,1.0484
