Date,Open,High,Low,Close,Volume,Delivery Month,Open Interest
1999-02-01,74.475,74.475,74.475,74.475,210.0,199903.0,413.0
1999-02-02,74.545,74.545,74.545,74.545,0.0,199903.0,413.0
1999-02-03,74.375,74.405,74.375,74.405,25.0,199903.0,436.0
1999-02-04,74.135,74.135,74.135,74.135,0.0,199903.0,436.0
1999-02-05,74.265,74.265,74.265,74.265,0.0,199903.0,436.0
1999-02-08,74.035,74.035,74.035,74.035,200.0,199903.0,636.0
1999-02-09,74.255,74.255,74.255,74.255,190.0,199903.0,826.0
1999-02-10,74.295,74.295,74.265,74.265,466.0,199903.0,1104.0
1999-02-11,74.355,74.355,74.355,74.355,429.0,199903.0,975.0
1999-02-12,74.085,74.085,74.085,74.085,0.0,199903.0,975.0
1999-02-15,73.965,73.965,73.875,73.875,360.0,199903.0,1652.0
1999-02-16,74.015,74.015,73.865,73.865,150.0,199903.0,1965.0
1999-02-17,73.865,74.015,73.865,74.015,250.0,199903.0,2215.0
1999-02-18,74.075,74.075,73.935,73.945,398.0,199903.0,2569.0
1999-02-19,73.965,74.105,73.965,74.105,1563.0,199903.0,4407.0
1999-02-22,74.105,74.175,74.105,74.175,5124.0,199903.0,9421.0
1999-02-23,74.175,74.285,74.175,74.285,1435.0,199903.0,10996.0
1999-02-24,74.225,74.235,74.055,74.055,977.0,199903.0,11818.0
1999-02-25,73.985,74.035,73.565,73.605,1494.0,199903.0,12090.0
1999-02-26,73.685,73.685,73.445,73.495,1433.0,199903.0,18936.0
1999-03-01,73.595,73.605,73.165,73.235,4068.0,199903.0,28699.0
1999-03-02,73.235,73.305,73.145,73.255,9434.0,199903.0,44798.0
1999-03-03,73.335,73.375,73.055,73.055,20296.0,199903.0,76157.0
1999-03-04,73.045,73.205,73.025,73.205,49846.0,199903.0,127137.0
1999-03-05,73.215,73.895,73.195,73.745,111099.0,199903.0,211510.0
1999-03-08,73.665,73.785,73.605,73.675,115370.0,199906.0,220260.0
1999-03-09,73.745,73.855,73.475,73.655,202599.0,199906.0,221732.0
1999-03-10,73.715,73.775,73.635,73.735,190571.0,199906.0,222557.0
1999-03-11,73.675,74.345,73.655,74.105,302417.0,199906.0,229492.0
1999-03-12,74.155,74.305,73.895,74.015,249930.0,199906.0,231971.0
1999-03-15,74.085,74.125,73.925,73.955,122706.0,199906.0,224534.0
1999-03-16,73.965,74.155,73.895,74.135,198230.0,199906.0,216397.0
1999-03-17,74.145,74.205,74.055,74.165,153098.0,199906.0,206632.0
1999-03-18,74.165,74.315,74.095,74.165,186387.0,199906.0,217711.0
1999-03-19,74.135,74.245,74.095,74.165,124837.0,199906.0,212166.0
1999-03-22,74.095,74.155,73.985,74.135,96639.0,199906.0,212363.0
1999-03-23,74.095,74.105,73.835,73.985,160005.0,199906.0,224642.0
1999-03-24,74.055,74.195,74.025,74.105,155220.0,199906.0,227450.0
1999-03-25,74.175,74.255,74.125,74.125,129656.0,199906.0,223779.0
1999-03-26,74.095,74.145,73.915,74.035,153363.0,199906.0,214225.0
1999-03-29,73.935,74.185,73.935,74.065,137917.0,199906.0,225599.0
1999-03-30,74.075,74.225,74.015,74.215,107001.0,199906.0,224698.0
1999-03-31,74.255,74.405,74.175,74.315,160684.0,199906.0,230683.0
1999-04-01,74.345,74.485,74.345,74.405,125820.0,199906.0,235192.0
1999-04-06,74.545,74.735,74.515,74.725,162403.0,199906.0,235931.0
1999-04-07,74.735,74.765,74.515,74.595,170812.0,199906.0,226235.0
1999-04-08,74.635,75.165,74.465,75.045,234598.0,199906.0,247185.0
1999-04-09,75.095,75.095,74.825,74.885,272168.0,199906.0,262220.0
1999-04-12,74.965,75.035,74.895,74.935,127636.0,199906.0,254149.0
1999-04-13,74.905,74.935,74.765,74.805,198102.0,199906.0,250898.0
1999-04-14,74.845,74.885,74.705,74.755,145136.0,199906.0,257015.0
1999-04-15,74.755,74.825,74.585,74.635,167546.0,199906.0,251387.0
1999-04-16,74.655,74.735,74.565,74.735,141934.0,199906.0,250595.0
1999-04-19,74.695,74.855,74.585,74.855,119891.0,199906.0,256081.0
1999-04-20,74.895,74.975,74.875,74.915,151418.0,199906.0,257663.0
1999-04-21,74.935,75.025,74.925,74.965,118225.0,199906.0,242520.0
1999-04-22,74.935,75.035,74.885,74.895,123214.0,199906.0,241677.0
1999-04-23,74.865,75.085,74.845,75.015,117309.0,199906.0,250062.0
1999-04-26,74.985,75.025,74.875,74.955,110389.0,199906.0,249739.0
1999-04-27,75.035,75.065,74.975,75.045,123507.0,199906.0,252319.0
1999-04-28,75.035,75.035,74.855,74.875,143022.0,199906.0,245936.0
1999-04-29,74.895,75.155,74.885,75.085,125288.0,199906.0,258841.0
1999-04-30,75.045,75.195,74.705,74.865,174941.0,199906.0,254030.0
1999-05-03,74.755,75.035,74.755,74.965,75153.0,199906.0,253541.0
1999-05-04,74.985,75.005,74.755,74.805,168473.0,199906.0,239786.0
1999-05-05,74.805,74.905,74.765,74.865,205236.0,199906.0,250937.0
1999-05-06,74.855,74.945,74.665,74.765,238938.0,199906.0,256403.0
1999-05-07,74.705,74.955,74.685,74.845,224514.0,199906.0,247753.0
1999-05-10,74.805,74.855,74.705,74.825,169660.0,199906.0,250013.0
1999-05-11,74.835,74.865,74.785,74.835,138904.0,199906.0,245881.0
1999-05-12,74.775,74.885,74.685,74.875,226153.0,199906.0,269247.0
1999-05-14,74.965,75.035,74.445,74.495,231299.0,199906.0,274988.0
1999-05-17,74.545,74.615,74.535,74.545,161808.0,199906.0,269370.0
1999-05-18,74.555,74.635,74.555,74.615,152581.0,199906.0,258276.0
1999-05-19,74.555,74.555,74.355,74.445,309812.0,199906.0,294361.0
1999-05-20,74.485,74.615,74.455,74.505,187037.0,199906.0,281000.0
1999-05-21,74.515,74.775,74.475,74.755,167201.0,199906.0,294203.0
1999-05-25,74.775,74.805,74.725,74.775,148640.0,199906.0,299791.0
1999-05-26,74.815,74.855,74.705,74.775,178969.0,199906.0,285830.0
1999-05-27,74.705,74.755,74.485,74.505,268848.0,199906.0,276576.0
1999-05-28,74.515,74.565,74.325,74.455,217747.0,199906.0,275204.0
1999-05-31,74.505,74.505,74.205,74.375,64993.0,199906.0,273256.0
1999-06-01,74.385,74.395,73.895,73.915,376978.0,199906.0,315564.0
1999-06-02,73.945,74.035,73.675,73.805,439463.0,199906.0,335695.0
1999-06-04,73.905,73.905,73.625,73.725,429767.0,199906.0,335622.0
1999-06-07,73.735,73.925,73.545,73.875,382898.0,199906.0,316149.0
